timestamp,aqi,us_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,source,aqi_raw,hour,day_of_week,month,is_weekend,aqi_lag_1,aqi_lag_24,aqi_lag_48,aqi_lag_72,aqi_rolling_24,pm25_rolling_24,pm10_rolling_24,co_rolling_24,aqi_change_rate
2024-05-28 12:00:00,96.4,96.4,300.41,0.85,3.86,73.67,2.15,33.47,99.16,0.8,openweather,3.0,12,1,5,0,97.1,91.9,87.0,89.4,110.03333333333335,38.95333333333333,131.61416666666665,296.23541666666665,-0.00720906282183309
2024-05-28 13:00:00,97.4,97.4,307.08,1.01,4.2,70.1,2.12,34.01,100.73,0.81,openweather,4.0,13,1,5,0,96.4,92.5,89.5,89.8,110.2375,39.062083333333334,131.375,296.37416666666667,0.010373443983402453
2024-05-28 14:00:00,97.7,97.7,317.1,1.24,4.93,67.95,2.0,34.19,101.22,0.8,openweather,4.0,14,1,5,0,97.4,92.2,93.8,89.0,110.46666666666668,39.18625,131.26791666666668,297.06958333333336,0.0030800821355236874
2024-05-28 15:00:00,95.3,95.3,310.42,1.26,5.06,67.23,1.8,32.9,96.48,0.72,openweather,3.0,15,1,5,0,97.7,90.4,103.7,86.5,110.67083333333333,39.2975,131.17541666666668,297.62583333333333,-0.0245649948822928
2024-05-28 16:00:00,91.7,91.7,303.75,1.2,5.18,66.52,1.68,30.94,91.25,0.65,openweather,3.0,16,1,5,0,95.3,88.4,118.5,83.6,110.80833333333334,39.37208333333333,130.99041666666668,297.9041666666667,-0.03777544596012583
2024-05-28 17:00:00,91.6,91.6,303.75,1.22,5.74,60.8,1.55,30.9,92.07,0.53,openweather,3.0,17,1,5,0,91.7,88.9,121.6,82.6,110.92083333333333,39.43208333333333,130.66541666666666,297.9041666666667,-0.0010905125408943173
2024-05-28 18:00:00,94.7,94.7,327.11,1.15,7.97,50.78,1.56,32.57,98.22,0.45,openweather,3.0,18,1,5,0,91.6,93.1,112.1,84.1,110.9875,39.46958333333333,130.11916666666667,297.4870833333334,0.033842794759825434
2024-05-28 19:00:00,97.1,97.1,327.11,0.28,9.51,45.78,1.59,33.85,102.84,0.46,openweather,4.0,19,1,5,0,94.7,98.6,106.4,85.8,110.92500000000001,39.435833333333335,129.24625,295.8183333333333,0.025343189017951406
2024-05-28 20:00:00,98.3,98.3,303.75,0.0,7.37,50.78,1.61,34.47,103.08,0.53,openweather,4.0,20,1,5,0,97.1,107.0,104.9,85.5,110.5625,39.29208333333333,127.76583333333332,293.0370833333333,0.012358393408856916
2024-05-28 21:00:00,97.6,97.6,290.39,0.0,5.83,57.94,1.67,34.11,99.03,0.62,openweather,3.0,21,1,5,0,98.3,113.6,101.1,83.2,109.89583333333333,39.02166666666667,125.63708333333334,289.56,-0.007121057985757906
2024-05-28 22:00:00,96.5,96.5,270.37,0.0,4.33,60.8,1.52,33.53,94.86,0.51,openweather,3.0,22,1,5,0,97.6,121.2,97.7,80.6,108.86666666666666,38.597500000000004,122.73875,287.0566666666667,-0.01127049180327866
2024-05-28 23:00:00,95.7,95.7,263.69,0.0,3.64,59.37,1.4,33.11,92.49,0.42,openweather,3.0,23,1,5,0,96.5,130.4,97.1,79.4,107.42083333333333,38.00041666666667,119.08791666666666,285.24875,-0.008290155440414448
2024-05-29 00:00:00,97.0,97.0,253.68,0.0,3.26,53.64,1.28,33.81,93.93,0.12,openweather,3.0,0,2,5,0,95.7,136.6,96.2,78.3,105.77083333333333,37.32833333333333,115.11625,283.85791666666665,0.013584117032392928
2024-05-29 01:00:00,99.0,99.0,240.33,0.0,2.44,52.21,1.21,34.84,98.37,0.0,openweather,3.0,1,2,5,0,97.0,137.3,94.6,77.2,104.17500000000001,36.68666666666667,111.4575,283.16249999999997,0.020618556701030855
2024-05-29 02:00:00,101.5,101.5,230.31,0.0,1.61,55.07,1.24,35.72,100.05,0.0,openweather,4.0,2,2,5,0,99.0,136.2,94.2,77.4,102.72916666666667,36.1,108.26625,282.60625,0.025252525252525304
2024-05-29 03:00:00,102.7,102.7,223.64,0.0,1.15,58.65,1.19,36.18,99.99,0.0,openweather,3.0,3,2,5,0,101.5,133.2,93.5,77.3,101.45833333333333,35.58416666666667,105.63333333333334,282.05,0.011822660098522286
2024-05-29 04:00:00,103.8,103.8,223.64,0.0,1.12,62.23,1.27,36.65,100.96,0.0,openweather,4.0,4,2,5,0,102.7,128.9,93.1,77.5,100.41250000000001,35.159166666666664,103.55916666666667,281.63291666666663,0.010710808179162479
2024-05-29 05:00:00,104.8,104.8,226.97,0.0,1.2,66.52,1.37,37.06,102.14,0.0,openweather,4.0,5,2,5,0,103.8,123.3,91.7,77.6,99.64166666666665,34.846250000000005,102.03833333333334,281.3545833333333,0.009633911368015502
2024-05-29 06:00:00,104.8,104.8,233.65,0.0,1.59,69.38,1.56,37.05,101.34,0.0,openweather,4.0,6,2,5,0,104.8,116.8,90.6,77.4,99.14166666666667,34.643750000000004,100.88666666666667,281.21541666666667,0.0
2024-05-29 07:00:00,104.9,104.9,243.66,0.03,2.18,70.1,1.61,37.08,101.04,0.07,openweather,4.0,7,2,5,0,104.8,110.3,89.8,78.1,98.91666666666667,34.5525,100.0625,281.21541666666667,0.000954198473282597
2024-05-29 08:00:00,106.5,106.5,283.72,0.37,4.11,66.52,1.76,37.74,104.64,0.47,openweather,4.0,8,2,5,0,104.9,105.6,90.2,80.3,98.95416666666667,34.5675,99.63833333333334,281.3545833333333,0.015252621544327827
2024-05-29 09:00:00,108.6,108.6,340.46,1.24,6.6,65.8,2.09,38.6,110.6,0.89,openweather,4.0,9,2,5,0,106.5,103.0,90.8,82.7,99.1875,34.66291666666667,99.63916666666665,281.9108333333333,0.019718309859154903
2024-05-29 10:00:00,111.1,111.1,357.15,1.56,6.94,71.53,2.41,39.6,114.67,1.22,openweather,4.0,10,2,5,0,108.6,99.8,90.8,84.3,99.65833333333332,34.843333333333334,99.99791666666665,283.0233333333333,0.023020257826887658
2024-05-29 11:00:00,114.0,114.0,350.48,1.29,6.0,79.39,2.68,40.79,121.82,1.41,openweather,4.0,11,2,5,0,111.1,97.1,91.4,85.9,100.3625,35.132083333333334,100.87416666666667,284.6925,0.026102610261026227
2024-05-29 12:00:00,117.1,117.1,340.46,1.12,5.48,85.12,2.62,42.05,129.87,1.36,openweather,4.0,12,2,5,0,114.0,96.4,91.9,87.0,101.22499999999998,35.489583333333336,102.15375,286.36125,0.027192982456140324
2024-05-29 13:00:00,118.1,118.1,343.8,1.17,5.91,86.55,2.62,42.44,134.24,1.35,openweather,4.0,13,2,5,0,117.1,97.4,92.5,89.5,102.08750000000002,35.84083333333333,103.55,287.89125,0.00853970964987183
2024-05-29 14:00:00,117.6,117.6,360.49,1.42,6.94,85.12,2.62,42.25,137.33,1.38,openweather,4.0,14,2,5,0,118.1,97.7,92.2,93.8,102.91666666666667,36.17666666666666,105.05458333333333,289.69916666666666,-0.0042337002540220325
2024-05-29 15:00:00,114.1,114.1,350.48,1.54,7.2,79.39,2.44,40.82,133.88,1.23,openweather,4.0,15,2,5,0,117.6,95.3,90.4,103.7,103.7,36.50666666666667,106.61291666666665,291.3683333333333,-0.029761904761904767
2024-05-29 16:00:00,107.2,107.2,337.12,1.58,7.11,70.1,2.26,38.0,121.89,1.04,openweather,4.0,16,2,5,0,114.1,91.7,88.4,118.5,104.34583333333332,36.80083333333334,107.88958333333335,292.75875,-0.060473269062226054
2024-05-29 17:00:00,101.9,101.9,330.45,1.58,7.37,58.65,1.97,35.87,114.86,0.85,openweather,4.0,17,2,5,0,107.2,91.6,88.9,121.6,104.77499999999999,37.00791666666667,108.83916666666666,293.87125,-0.04944029850746268
2024-05-29 18:00:00,99.7,99.7,347.14,1.41,9.42,46.49,1.83,35.25,112.28,0.72,openweather,4.0,18,2,5,0,101.9,94.7,93.1,112.1,104.98333333333335,37.11958333333333,109.425,294.7058333333333,-0.02158979391560356
2024-05-29 19:00:00,101.7,101.7,347.14,0.35,10.97,40.77,1.79,35.8,105.6,0.61,openweather,4.0,19,2,5,0,99.7,97.1,98.6,106.4,105.175,37.20083333333333,109.54,295.54041666666666,0.02006018054162495
2024-05-29 20:00:00,106.4,106.4,317.1,0.0,8.31,45.42,1.74,37.69,105.94,0.55,openweather,4.0,20,2,5,0,101.7,98.3,107.0,104.9,105.5125,37.335,109.65916666666668,296.0966666666667,0.046214355948869246
2024-05-29 21:00:00,107.3,107.3,310.42,0.0,6.94,52.93,1.89,38.04,106.62,0.78,openweather,4.0,21,2,5,0,106.4,97.6,113.6,101.1,105.91666666666667,37.49875,109.97541666666666,296.93125000000003,0.008458646616541277
2024-05-29 22:00:00,105.4,105.4,303.75,0.0,6.17,57.22,1.97,37.29,100.56,1.01,openweather,4.0,22,2,5,0,107.3,96.5,121.2,97.7,106.28750000000001,37.65541666666666,110.21291666666666,298.32208333333335,-0.017707362534948645
2024-05-29 23:00:00,104.8,104.8,307.08,0.0,6.0,59.37,2.06,37.05,95.38,1.28,openweather,3.0,23,2,5,0,105.4,95.7,130.4,97.1,106.66666666666667,37.819583333333334,110.33333333333333,300.13000000000005,-0.005692599620493399
2024-05-30 00:00:00,104.7,104.7,303.75,0.0,6.08,59.37,1.94,37.01,92.61,1.11,openweather,3.0,0,3,5,0,104.8,97.0,136.6,96.2,106.9875,37.95291666666667,110.27833333333332,302.21625,-0.000954198473282375
2024-05-30 01:00:00,103.5,103.5,280.38,0.0,5.01,61.51,1.77,36.53,89.86,0.66,openweather,3.0,1,3,5,0,104.7,99.0,137.3,94.6,107.175,38.02333333333333,109.92375,303.885,-0.011461318051575908
2024-05-30 02:00:00,103.2,103.2,263.69,0.0,3.47,62.23,1.79,36.4,87.27,0.63,openweather,3.0,2,3,5,0,103.5,101.5,136.2,94.2,107.24583333333334,38.05166666666666,109.39125000000001,305.2758333333333,-0.0028985507246376274
2024-05-30 03:00:00,102.8,102.8,253.68,0.0,2.44,61.51,1.7,36.22,87.01,0.55,openweather,3.0,3,3,5,0,103.2,102.7,133.2,93.5,107.25,38.053333333333335,108.85041666666666,306.52750000000003,-0.003875968992248069
2024-05-30 04:00:00,102.9,102.9,250.34,0.0,2.03,60.08,1.67,36.27,90.26,0.46,openweather,3.0,4,3,5,0,102.8,103.8,128.9,93.1,107.21249999999999,38.0375,108.40458333333333,307.64,0.0009727626459143934
2024-05-30 05:00:00,104.6,104.6,247.0,0.0,1.91,60.8,1.65,36.96,96.14,0.39,openweather,3.0,5,3,5,0,102.9,104.8,123.3,91.7,107.20416666666667,38.03333333333333,108.15458333333333,308.4745833333333,0.01652089407191437
2024-05-30 06:00:00,108.3,108.3,260.35,0.0,2.55,61.51,1.82,38.46,101.78,0.57,openweather,4.0,6,3,5,0,104.6,104.8,116.8,90.6,107.35000000000001,38.092083333333335,108.17291666666667,309.58708333333334,0.03537284894837489
2024-05-30 07:00:00,113.1,113.1,297.07,0.1,4.67,62.94,2.12,40.43,107.97,1.09,openweather,4.0,7,3,5,0,108.3,104.9,110.3,89.8,107.69166666666666,38.23166666666666,108.46166666666666,311.8125,0.04432132963988922
2024-05-30 08:00:00,122.9,122.9,447.27,1.55,11.82,61.51,3.01,44.4,119.99,2.72,openweather,4.0,8,3,5,0,113.1,106.5,105.6,90.2,108.375,38.509166666666665,109.10125,318.62708333333336,0.08664898320070735
2024-05-30 09:00:00,135.5,135.5,727.65,6.15,25.02,60.8,4.47,49.5,137.4,5.07,openweather,4.0,9,3,5,0,122.9,108.6,103.0,90.8,109.49583333333334,38.96333333333333,110.21791666666667,334.76,0.10252237591537838
2024-05-30 10:00:00,151.2,151.2,894.55,7.93,31.87,75.1,5.66,55.73,156.85,6.97,openweather,4.0,10,3,5,0,135.5,111.1,99.8,90.8,111.16666666666667,39.635416666666664,111.97541666666666,357.15166666666664,0.1158671586715867
2024-05-30 11:00:00,155.2,155.2,867.84,5.48,29.13,107.29,6.2,61.53,177.32,7.66,openweather,4.0,11,3,5,0,151.2,114.0,97.1,91.4,112.88333333333333,40.49958333333333,114.28791666666666,378.7083333333333,0.02645502645502651
2024-05-30 12:00:00,153.7,153.7,714.3,3.63,22.96,128.75,5.66,59.42,175.72,6.14,openweather,4.0,12,3,5,0,155.2,117.1,96.4,91.9,114.40833333333335,41.223333333333336,116.19833333333334,394.285,-0.009664948453608213
2024-05-30 13:00:00,149.3,149.3,654.22,3.1,21.08,135.9,5.3,55.11,157.06,5.07,openweather,4.0,13,3,5,0,153.7,118.1,97.4,92.5,115.70833333333333,41.751250000000006,117.14916666666669,407.2191666666667,-0.028627195836044117
2024-05-30 14:00:00,148.1,148.1,674.25,3.24,22.96,138.76,5.19,54.63,150.34,4.75,openweather,4.0,14,3,5,0,149.3,117.6,97.7,92.2,116.97916666666667,42.26708333333334,117.69124999999998,420.2925,-0.00803750837240469
2024-05-30 15:00:00,151.5,151.5,620.84,2.99,21.76,135.9,4.35,56.18,163.14,3.99,openweather,4.0,15,3,5,0,148.1,114.1,95.3,90.4,118.53750000000001,42.90708333333333,118.91041666666668,431.55749999999995,0.022957461174881955
2024-05-30 16:00:00,152.1,152.1,514.03,2.37,17.48,124.45,3.07,57.12,178.07,2.82,openweather,4.0,16,3,5,0,151.5,107.2,91.7,88.4,120.40833333333335,43.70374999999999,121.25124999999998,438.92875000000004,0.003960396039603964
2024-05-30 17:00:00,143.6,143.6,427.25,1.87,13.54,98.71,2.21,52.79,158.2,1.88,openweather,4.0,17,3,5,0,152.1,101.9,91.6,88.9,122.14583333333333,44.40875,123.05708333333335,442.96208333333334,-0.05588428665351741
2024-05-30 18:00:00,127.7,127.7,417.23,1.77,14.22,67.23,1.97,46.36,139.52,1.39,openweather,4.0,18,3,5,0,143.6,99.7,94.7,93.1,123.3125,44.87166666666667,124.19208333333334,445.8825,-0.1107242339832869
2024-05-30 19:00:00,113.6,113.6,427.25,0.64,16.96,46.49,2.0,40.63,118.51,1.38,openweather,4.0,19,3,5,0,127.7,101.7,97.1,98.6,123.80833333333334,45.072916666666664,124.73,449.2204166666667,-0.11041503523884111
2024-05-30 20:00:00,108.8,108.8,390.53,0.0,13.88,41.84,2.0,38.68,106.12,1.47,openweather,4.0,20,3,5,0,113.6,106.4,98.3,107.0,123.90833333333332,45.11416666666667,124.7375,452.28000000000003,-0.04225352112676051
2024-05-30 21:00:00,106.2,106.2,357.15,0.0,10.28,47.21,2.15,37.63,103.26,1.41,openweather,4.0,21,3,5,0,108.8,107.3,97.6,113.6,123.86250000000001,45.09708333333333,124.59750000000001,454.2270833333334,-0.023897058823529327
2024-05-30 22:00:00,103.1,103.1,323.77,0.0,7.45,55.79,2.0,36.35,103.09,1.12,openweather,4.0,22,3,5,0,106.2,105.4,96.5,121.2,123.76666666666667,45.05791666666667,124.70291666666668,455.06125000000003,-0.029190207156308934
2024-05-30 23:00:00,101.8,101.8,303.75,0.0,6.0,62.94,1.94,35.82,102.41,0.93,openweather,4.0,23,3,5,0,103.1,104.8,95.7,130.4,123.64166666666665,45.00666666666667,124.99583333333334,454.92250000000007,-0.012609117361784605
2024-05-31 00:00:00,101.3,101.3,287.06,0.0,5.36,68.66,1.8,35.61,101.99,0.6,openweather,4.0,0,4,5,0,101.8,104.7,97.0,136.6,123.5,44.948333333333345,125.38666666666666,454.2270833333334,-0.004911591355599265
2024-05-31 01:00:00,99.9,99.9,263.69,0.0,4.2,74.39,1.67,35.33,100.59,0.21,openweather,4.0,1,4,5,0,101.3,103.5,99.0,137.3,123.35000000000001,44.89833333333333,125.83375,453.5316666666667,-0.01382033563672247
2024-05-31 02:00:00,102.3,102.3,247.0,0.0,2.83,76.53,1.7,36.04,100.08,0.14,openweather,4.0,2,4,5,0,99.9,103.2,101.5,136.2,123.31249999999999,44.88333333333333,126.36749999999999,452.83625000000006,0.024024024024023927
2024-05-31 03:00:00,104.1,104.1,236.99,0.0,2.06,75.1,1.68,36.76,100.81,0.11,openweather,4.0,3,4,5,0,102.3,102.8,102.7,133.2,123.36666666666667,44.905833333333334,126.9425,452.1408333333334,0.017595307917888547
2024-05-31 04:00:00,105.4,105.4,240.33,0.0,1.91,78.68,1.74,37.29,105.19,0.23,openweather,4.0,4,4,5,0,104.1,102.9,103.8,128.9,123.47083333333332,44.94833333333333,127.56458333333332,451.72375000000005,0.012487992315081797
2024-05-31 05:00:00,107.8,107.8,243.66,0.0,2.01,87.26,1.86,38.28,111.92,0.4,openweather,4.0,5,4,5,0,105.4,104.6,104.8,123.3,123.60416666666667,45.00333333333333,128.22208333333333,451.58458333333334,0.022770398481973375
2024-05-31 06:00:00,115.1,115.1,260.35,0.0,2.87,91.55,2.21,41.24,122.02,0.69,openweather,4.0,6,4,5,0,107.8,108.3,104.8,116.8,123.88749999999999,45.119166666666665,129.06541666666666,451.58458333333334,0.06771799628942476
2024-05-31 07:00:00,128.8,128.8,297.07,0.08,5.14,90.84,2.68,46.78,140.58,1.25,openweather,4.0,7,4,5,0,115.1,113.1,104.9,110.3,124.54166666666667,45.38374999999999,130.42416666666665,451.58458333333334,0.11902693310165091
2024-05-31 08:00:00,152.4,152.4,460.62,1.3,13.54,85.83,3.81,57.44,173.83,3.04,openweather,4.0,8,4,5,0,128.8,122.9,106.5,105.6,125.77083333333333,45.927083333333336,132.66750000000002,452.1408333333333,0.18322981366459623
2024-05-31 09:00:00,163.0,163.0,988.01,8.72,37.7,67.95,6.02,72.58,206.18,6.97,openweather,5.0,9,4,5,0,152.4,135.5,108.6,103.0,126.91666666666667,46.888749999999995,135.53333333333333,462.9891666666667,0.06955380577427817
2024-05-31 10:00:00,174.5,174.5,1522.06,16.99,57.58,65.09,8.11,89.07,225.37,11.02,openweather,5.0,10,4,5,0,163.0,151.2,111.1,99.8,127.8875,48.27791666666667,138.38833333333335,489.1354166666667,0.07055214723926384
2024-05-31 11:00:00,184.8,184.8,1602.17,13.08,60.32,98.71,9.06,103.73,246.73,13.05,openweather,5.0,11,4,5,0,174.5,155.2,114.0,97.1,129.12083333333334,50.03625,141.28041666666667,519.7325000000001,0.059025787965616194
2024-05-31 12:00:00,186.3,186.3,1308.44,7.6,47.98,135.9,7.87,105.91,254.96,11.02,openweather,5.0,12,4,5,0,184.8,153.7,117.1,96.4,130.47916666666666,51.97333333333333,144.58208333333334,544.4883333333333,0.008116883116883189
2024-05-31 13:00:00,182.1,182.1,961.3,5.14,33.93,138.76,5.84,99.85,258.53,7.54,openweather,5.0,13,4,5,0,186.3,149.3,118.1,97.4,131.84583333333333,53.837500000000006,148.80999999999997,557.2833333333334,-0.02254428341384873
2024-05-31 14:00:00,177.8,177.8,741.0,4.25,26.05,124.45,4.41,93.74,259.84,5.13,openweather,5.0,14,4,5,0,182.1,148.1,117.6,97.7,133.08333333333334,55.467083333333335,153.3725,560.0645833333334,-0.023613399231191545
2024-05-31 15:00:00,172.9,172.9,560.76,3.19,19.19,114.44,3.19,86.71,250.0,3.39,openweather,5.0,15,4,5,0,177.8,151.5,114.1,95.3,133.975,56.739166666666655,156.99166666666665,557.5612500000001,-0.0275590551181103
2024-05-31 16:00:00,168.5,168.5,480.65,2.74,16.11,104.43,2.62,80.4,221.05,2.56,openweather,5.0,16,4,5,0,172.9,152.1,107.2,91.7,134.65833333333333,57.70916666666667,158.7825,556.1704166666667,-0.025448235974551814
2024-05-31 17:00:00,163.8,163.8,433.92,2.43,14.74,94.41,2.21,73.69,188.51,2.03,openweather,4.0,17,4,5,0,168.5,143.6,101.9,91.6,135.5,58.580000000000005,160.04541666666665,556.4483333333334,-0.027893175074183874
2024-05-31 18:00:00,156.4,156.4,447.27,2.1,16.96,82.97,2.06,63.19,157.91,1.79,openweather,4.0,18,4,5,0,163.8,127.7,99.7,94.7,136.69583333333335,59.28125,160.81166666666667,557.6999999999999,-0.04517704517704524
2024-05-31 19:00:00,140.7,140.7,433.92,0.68,17.82,67.95,1.94,51.61,134.66,1.61,openweather,4.0,19,4,5,0,156.4,113.6,101.7,97.1,137.825,59.73875,161.48458333333335,557.9779166666666,-0.10038363171355513
2024-05-31 20:00:00,120.0,120.0,360.49,0.01,12.17,57.22,1.79,43.22,118.45,1.35,openweather,4.0,20,4,5,0,140.7,108.8,106.4,98.3,138.29166666666666,59.92791666666667,161.99833333333333,556.72625,-0.1471215351812366
2024-05-31 21:00:00,108.2,108.2,313.76,0.0,7.45,62.23,1.74,38.41,117.69,1.01,openweather,4.0,21,4,5,0,120.0,106.2,107.3,97.6,138.375,59.96041666666667,162.59958333333333,554.9183333333333,-0.09833333333333327
2024-05-31 22:00:00,107.1,107.1,290.39,0.0,5.27,63.66,1.61,37.96,113.04,0.75,openweather,4.0,22,4,5,0,108.2,103.1,105.4,96.5,138.54166666666666,60.027499999999996,163.01416666666665,553.5275,-0.010166358595194214
2024-05-31 23:00:00,109.2,109.2,277.04,0.0,4.24,62.23,1.52,38.84,108.84,0.55,openweather,4.0,23,4,5,0,107.1,101.8,104.8,95.7,138.85,60.153333333333336,163.28208333333333,552.4145833333333,0.019607843137255054
2024-06-01 00:00:00,111.3,111.3,270.37,0.0,4.24,65.8,1.51,39.67,108.06,0.44,openweather,4.0,0,5,6,1,109.2,101.3,104.7,97.0,139.26666666666668,60.3225,163.535,551.7191666666666,0.019230769230769162
2024-06-01 01:00:00,112.4,112.4,257.02,0.0,3.98,73.67,1.53,40.11,108.65,0.32,openweather,4.0,1,5,6,1,111.3,99.9,103.5,99.0,139.7875,60.52166666666667,163.87083333333334,551.44125,0.009883198562443907
2024-06-01 02:00:00,117.7,117.7,243.66,0.0,2.48,77.96,1.43,42.28,115.64,0.3,openweather,4.0,2,5,6,1,112.4,102.3,103.2,101.5,140.42916666666667,60.781666666666666,164.51916666666668,551.3020833333334,0.047153024911031904
2024-06-01 03:00:00,129.6,129.6,243.66,0.0,1.88,75.82,1.42,47.1,135.16,0.34,openweather,4.0,3,5,6,1,117.7,104.1,102.8,102.7,141.49166666666665,61.2125,165.95041666666668,551.58,0.10110450297366169
2024-06-01 04:00:00,140.2,140.2,240.33,0.0,1.65,75.82,1.4,51.43,155.27,0.28,openweather,4.0,4,5,6,1,129.6,105.4,102.9,103.8,142.9416666666667,61.80166666666667,168.03708333333336,551.58,0.08179012345679015
2024-06-01 05:00:00,147.6,147.6,240.33,0.0,1.63,79.39,1.43,54.42,168.68,0.28,openweather,4.0,5,5,6,1,140.2,107.8,104.6,104.8,144.6,62.47416666666667,170.40208333333334,551.44125,0.05278174037089878
2024-06-01 06:00:00,153.4,153.4,243.66,0.0,2.03,84.4,1.59,58.89,182.86,0.34,openweather,4.0,6,5,6,1,147.6,115.1,108.3,104.8,146.19583333333335,63.209583333333335,172.93708333333333,550.7458333333333,0.0392953929539297
2024-06-01 07:00:00,158.7,158.7,263.69,0.03,3.47,88.69,1.91,66.55,209.87,0.66,openweather,5.0,7,5,6,1,153.4,128.8,113.1,104.9,147.44166666666666,64.03333333333335,175.82416666666666,549.355,0.03455019556714456
2024-06-01 08:00:00,167.9,167.9,360.49,0.63,9.42,88.69,2.59,79.66,253.73,1.63,openweather,5.0,8,5,6,1,158.7,152.4,122.9,106.5,148.0875,64.95916666666666,179.15333333333334,545.1829166666668,0.05797101449275366
2024-06-01 09:00:00,178.4,178.4,534.06,2.82,19.19,84.4,3.49,94.59,296.58,2.66,openweather,5.0,9,5,6,1,167.9,163.0,135.5,108.6,148.72916666666666,65.87625000000001,182.92,526.2683333333333,0.0625372245384157
2024-06-01 10:00:00,186.2,186.2,574.11,4.02,21.59,89.41,3.64,105.75,321.25,2.98,openweather,5.0,10,5,6,1,178.4,174.5,151.2,111.1,149.21666666666667,66.57125,186.915,486.77041666666673,0.04372197309417025
2024-06-01 11:00:00,189.9,189.9,514.03,3.19,17.31,103.0,3.37,110.99,332.45,2.85,openweather,5.0,11,5,6,1,186.2,184.8,155.2,114.0,149.42916666666667,66.87374999999999,190.48666666666665,441.4312499999999,0.01987110633727185
2024-06-01 12:00:00,185.9,185.9,427.25,2.15,12.34,110.15,2.68,105.28,324.16,2.18,openweather,5.0,12,5,6,1,189.9,186.3,153.7,117.1,149.4125,66.84750000000001,193.36999999999998,404.715,-0.02106371774618221
2024-06-01 13:00:00,177.4,177.4,387.19,1.7,9.85,111.58,2.26,93.13,303.12,1.66,openweather,5.0,13,5,6,1,185.9,182.1,149.3,118.1,149.21666666666667,66.5675,195.22791666666663,380.79375,-0.04572350726196883
2024-06-01 14:00:00,171.7,171.7,377.18,1.65,9.42,110.15,1.97,85.08,285.58,1.38,openweather,5.0,14,5,6,1,177.4,177.8,148.1,117.6,148.9625,66.20666666666666,196.30041666666668,365.6345833333333,-0.03213077790304408
2024-06-01 15:00:00,168.7,168.7,353.81,1.49,8.83,108.72,1.73,80.7,269.27,1.14,openweather,5.0,15,5,6,1,171.7,172.9,151.5,114.1,148.7875,65.95625,197.10333333333332,357.0116666666667,-0.01747233546884097
2024-06-01 16:00:00,163.0,163.0,343.8,1.4,8.74,103.0,1.7,72.63,242.6,0.98,openweather,5.0,16,5,6,1,168.7,168.5,152.1,107.2,148.5583333333333,65.63250000000001,198.00125000000003,351.30958333333336,-0.033787788974510846
2024-06-01 17:00:00,152.2,152.2,343.8,1.44,9.17,82.97,1.67,57.18,190.55,0.78,openweather,4.0,17,5,6,1,163.0,163.8,143.6,101.9,148.07500000000002,64.94458333333333,198.08624999999998,347.5545833333333,-0.0662576687116565
2024-06-01 18:00:00,121.1,121.1,387.19,1.54,12.68,59.37,1.79,43.67,148.48,0.76,openweather,4.0,18,5,6,1,152.2,156.4,127.7,99.7,146.60416666666666,64.13125000000001,197.69333333333336,345.05125,-0.20433639947437576
2024-06-01 19:00:00,105.2,105.2,427.25,0.5,17.65,44.35,1.97,37.2,127.65,0.97,openweather,4.0,19,5,6,1,121.1,140.7,113.6,101.7,145.125,63.530833333333334,197.40125,344.7733333333333,-0.1312964492155243
